timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659511468403,5224,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5224,0,0
1659511470572,3194,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3194,0,0
1659511470302,3522,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3522,0,0
1659511469114,4755,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4755,0,0
1659511468418,5473,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5473,0,0
1659511468958,5060,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5060,0,0
1659511458083,16004,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15933,0,108
1659511469467,4701,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4701,0,0
1659511470832,3339,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3339,0,0
1659511470611,3845,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3845,0,0
1659511469340,5239,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5239,0,0
1659511460029,14803,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14758,0,106
1659511471380,3610,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3610,0,0
1659511472052,3117,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3117,0,0
1659511469801,5478,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5478,0,0
1659511470360,4968,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4968,0,0
1659511470196,5194,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5193,0,0
1659511470123,5372,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5372,0,0
1659511469978,5602,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5602,0,0
1659511470133,5469,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5469,0,0
1659511472670,3372,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3372,0,0
1659511470947,5173,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5173,0,0
1659511473116,3370,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3370,0,0
1659511473039,3699,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3699,0,0
1659511472789,3965,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3965,0,0
1659511473116,3726,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3726,0,0
1659511471765,5146,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5146,0,0
1659511473252,3697,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3697,0,0
1659511473345,3637,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3637,0,0
1659511473523,3460,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3460,0,0
1659511473616,3697,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3697,0,0
1659511473628,3790,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3790,0,0
1659511474169,3279,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3279,0,0
1659511474026,3465,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3465,0,0
1659511473869,3625,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3625,0,0
1659511473077,4504,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4504,0,0
1659511473891,4196,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4196,0,0
1659511474579,3518,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3518,0,0
1659511475602,2600,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2600,0,0
1659511475279,3306,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3306,0,0
1659511475328,3358,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3358,0,0
1659511475390,3388,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3388,0,0
1659511475496,3288,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3288,0,0
1659511474087,4797,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4797,0,0
1659511475580,3305,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3304,0,0
1659511474833,4423,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4423,0,0
1659511476121,3420,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3420,0,0
1659511476913,2752,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2752,0,0
1659511466428,13610,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13610,0,107
1659511466428,13940,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13899,0,108
1659511466741,13628,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13523,0,106
1659511466230,14170,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14068,0,109
1659511466765,13811,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13755,0,106
1659511466585,14060,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13969,0,107
1659511467342,13430,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13351,0,108
1659511477583,3416,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3416,0,0
1659511466284,14941,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14887,0,108
1659511466058,15171,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15073,0,107
1659511467965,13864,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13831,0,108
1659511468403,13426,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13424,0,103
1659511478885,3084,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3084,0,0
1659511479258,2906,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2906,0,0
1659511469790,12762,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,18989,121,50,50,https://swapi.dev/api/films/,12722,0,107
1659511471606,11487,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,18989,121,50,50,https://swapi.dev/api/films/,11464,0,107
1659511469821,13673,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13609,0,108
1659511469288,14587,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14393,0,110
1659511480370,4748,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4748,0,0
1659511480040,5079,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5079,0,0
1659511480647,5124,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5124,0,0
1659511480401,5394,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5394,0,0
1659511480577,5226,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5226,0,0
1659511481226,4665,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4664,0,0
1659511480369,5557,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5557,0,0
1659511471824,14316,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14281,0,107
1659511481829,4530,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4530,0,0
1659511481230,5257,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5257,0,0
1659511480773,5935,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5935,0,0
1659511481829,5107,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5107,0,0
1659511473251,13932,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13854,0,107
1659511482553,4685,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4685,0,0
1659511473049,14284,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14284,0,109
1659511473825,13827,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13827,0,108
1659511473767,13955,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13886,0,103
1659511474457,13480,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13445,0,103
1659511485117,2956,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2956,0,0
1659511483094,5082,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5082,0,0
1659511483876,4315,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4315,0,0
1659511485118,3074,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3074,0,0
1659511483494,4824,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4824,0,0
1659511474171,14263,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14207,0,106
1659511485794,2927,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2927,0,0
1659511485802,3034,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3034,0,0
1659511485770,3073,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3072,0,0
1659511485891,3186,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3186,0,0
1659511486359,2865,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2865,0,0
1659511486718,2679,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2679,0,0
1659511485925,3650,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3650,0,0
1659511474991,14591,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14508,0,104
1659511476072,13520,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13428,0,101
1659511486487,3135,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3135,0,0
1659511476740,13047,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,18989,121,50,50,https://swapi.dev/api/films/,12997,0,101
1659511475170,14719,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14702,0,113
1659511486936,2980,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2980,0,0
1659511476488,13522,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13522,0,106
1659511476843,13188,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13176,0,110
1659511476984,13150,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13071,0,118
1659511476756,13563,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13540,0,102
1659511477449,13001,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,18989,121,50,50,https://swapi.dev/api/films/,12932,0,109
1659511477493,13132,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13056,0,124
1659511487238,3400,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3400,0,0
1659511477496,13186,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13160,0,121
1659511486140,4813,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4813,0,0
1659511476950,14140,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14070,0,118
1659511488177,3098,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3098,0,0
1659511477314,13922,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13877,0,106
1659511488318,3044,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3044,0,0
1659511488192,3213,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3213,0,0
1659511487333,4179,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4179,0,0
1659511487227,4693,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4693,0,0
1659511477419,14527,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14370,0,106
1659511476985,14975,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14888,0,117
1659511478687,13283,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13263,0,107
1659511478598,13436,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13432,0,106
1659511478204,13831,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13770,0,110
1659511478089,14066,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13952,0,104
1659511487653,4698,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4698,0,0
1659511487722,4692,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4692,0,0
1659511487937,4615,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4615,0,0
1659511478780,13828,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13793,0,106
1659511488435,4606,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4606,0,0
1659511478786,14446,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14405,0,109
1659511478099,15175,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15144,0,104
1659511478886,14452,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14452,0,110
1659511479542,14449,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14366,0,104
1659511489786,4600,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4600,0,0
1659511490955,3558,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3558,0,0
1659511489582,4960,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4960,0,0
1659511479665,14983,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14852,0,108
1659511480999,13819,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13778,0,107
1659511489591,5404,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5404,0,0
1659511491513,3484,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3484,0,0
1659511490133,4946,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4946,0,0
1659511490318,4857,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4857,0,0
1659511491921,3269,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3269,0,0
1659511489890,5307,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5307,0,0
1659511490010,5476,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5476,0,0
1659511490030,5649,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5649,0,0
1659511481969,13725,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,18989,121,50,50,https://swapi.dev/api/films/,13655,0,107
1659511490681,5064,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5064,0,0
1659511490624,5145,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5145,0,0
1659511490449,5403,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5403,0,0
1659511492352,3458,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3458,0,0
1659511492415,3506,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3506,0,0
1659511492554,3617,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3617,0,0
1659511491280,5072,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5072,0,0
1659511491091,5501,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5501,0,0
1659511493043,3592,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3592,0,0
1659511491946,4991,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4991,0,0
1659511492035,5096,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5096,0,0
1659511482164,15079,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15025,0,106
1659511492155,5141,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5141,0,0
1659511491970,5386,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5386,0,0
1659511492035,5299,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5299,0,0
1659511491960,5373,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5373,0,0
1659511492608,5105,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5105,0,0
1659511494387,3627,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3627,0,0
1659511494543,3609,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3608,0,0
1659511493339,5016,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5016,0,0
1659511493294,5154,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5154,0,0
1659511493232,5480,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5480,0,0
